Prison Name,Report_Date,Baseline CNA,In Use CNA,Operational Capacity,Population *,Year,Month,Occupancy_Percentage,Overcrowding_Status,Homicide,Natural Causes,Other,Self-Inflicted,Total_Deaths,start_period,end_period,A,B,C,D,YOI,Male,Female,Mixed,Female_open,Female_closed,Notes,Highest_category_male,Highest_category_female,start_date,end_date
Swinfen Hall,2014-10-31,604,544.0,594.0,578.0,2014,10,106.25,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI for young adults (18-25),YOI,Other,2014-10-01,2024-09-01
Thameside,2014-10-31,600,600.0,900.0,896.0,2014,10,149.33333333333334,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison (private),B,Other,2014-10-01,2024-09-01
Thorn Cross,2014-10-31,331,331.0,345.0,332.0,2014,10,100.30211480362539,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Usk / Prescoed,2014-10-31,378,378.0,536.0,508.0,2014,10,134.3915343915344,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,1,0,1,0,0,0,0,"Usk = Category C, Prescoed = Category D (open)",C,Other,2014-10-01,2024-09-01
Wakefield,2014-10-31,751,749.0,762.0,749.0,2014,10,100.0,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Wandsworth,2014-10-31,963,943.0,1640.0,1624.0,2014,10,172.21633085896076,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Warren Hill,2014-10-31,257,208.0,208.0,169.0,2014,10,81.25,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Specialized juvenile/young adult site,YOI,Other,2014-10-01,2024-09-01
Wayland,2014-10-31,958,918.0,998.0,985.0,2014,10,107.29847494553377,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Wealstun,2014-10-31,810,785.0,807.0,797.0,2014,10,101.52866242038216,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Werrington,2014-10-31,160,160.0,160.0,110.0,2014,10,68.75,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI (15-18),YOI,Other,2014-10-01,2024-09-01
Wetherby,2014-10-31,396,276.0,276.0,204.0,2014,10,73.91304347826086,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI (15-18),YOI,Other,2014-10-01,2024-09-01
Whatton,2014-10-31,775,769.0,841.0,838.0,2014,10,108.97269180754225,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (sex offenders),C,Other,2014-10-01,2024-09-01
Whitemoor,2014-10-31,473,458.0,458.0,452.0,2014,10,98.68995633187772,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Winchester,2014-10-31,469,469.0,690.0,661.0,2014,10,140.93816631130065,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Woodhill,2014-10-31,660,660.0,819.0,751.0,2014,10,113.7878787878788,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Wormwood Scrubs,2014-10-31,1170,1170.0,1279.0,1227.0,2014,10,104.87179487179488,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Wymott,2014-10-31,1102,1037.0,1123.0,1114.0,2014,10,107.42526518804243,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Altcourse,2014-11-28,794,794.0,1133.0,1130.0,2014,11,142.31738035264482,Overcrowded (>100%),1.0,0.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Operated by G4S; houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Ashfield,2014-11-28,408,408.0,400.0,396.0,2014,11,97.05882352941177,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Operated by Serco; specializes in adult sex offenders,C,Other,2014-10-01,2024-09-01
Askham Grange,2014-11-28,150,126.0,128.0,106.0,2014,11,84.12698412698413,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,1,0,Open prison for adults and young offenders,Other,Open,2014-10-01,2024-09-01
Aylesbury,2014-11-28,410,410.0,444.0,396.0,2014,11,96.58536585365853,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Bedford,2014-11-28,322,322.0,511.0,493.0,2014,11,153.1055900621118,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Belmarsh,2014-11-28,781,781.0,938.0,886.0,2014,11,113.44430217669654,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses high-profile inmates,A,Other,2014-10-01,2024-09-01
Birmingham,2014-11-28,1093,1093.0,1450.0,1416.0,2014,11,129.55169258920404,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Previously known as Winson Green; Changed from private to public in 07-2019,B,Other,2014-10-01,2024-09-01
Blantyre House,2014-11-28,122,122.0,122.0,115.0,2014,11,94.26229508196722,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,03-2015,0,0,1,0,0,1,0,0,0,0,Resettlement prison; Temporarily closed in 03-2015,C,Other,2014-10-01,2015-03-01
Brinsford,2014-11-28,545,423.0,455.0,425.0,2014,11,100.47281323877068,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Bristol,2014-11-28,425,407.0,614.0,592.0,2014,11,145.45454545454547,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Brixton,2014-11-28,530,530.0,810.0,758.0,2014,11,143.01886792452828,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training establishment,C,Other,2014-10-01,2024-09-01
Bronzefield,2014-11-28,527,527.0,527.0,513.0,2014,11,97.34345351043643,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Operated by Sodexo Justice Services; closed women's prison - houses adults and young offenders,Other,Closed,2014-10-01,2024-09-01
Buckley Hall,2014-11-28,409,409.0,457.0,450.0,2014,11,110.02444987775061,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Bullingdon,2014-11-28,879,879.0,1114.0,1114.0,2014,11,126.73492605233218,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison with some C prisoners,B,Other,2014-10-01,2024-09-01
Bure,2014-11-28,604,604.0,647.0,646.0,2014,11,106.95364238410596,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Specializes in sex offenders,C,Other,2014-10-01,2024-09-01
Cardiff,2014-11-28,539,539.0,814.0,790.0,2014,11,146.56771799628942,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Channings Wood,2014-11-28,698,698.0,731.0,721.0,2014,11,103.29512893982809,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Offers Sex Offender Treatment Programme (SOTP),C,Other,2014-10-01,2024-09-01
Chelmsford,2014-11-28,550,550.0,745.0,722.0,2014,11,131.27272727272728,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Coldingley,2014-11-28,507,507.0,519.0,517.0,2014,11,101.97238658777121,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training prison,C,Other,2014-10-01,2024-09-01
Cookham Wood,2014-11-28,301,188.0,188.0,155.0,2014,11,82.4468085106383,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution for juveniles (15-18),YOI,Other,2014-10-01,2024-09-01
Dartmoor,2014-11-28,642,639.0,659.0,644.0,2014,11,100.78247261345852,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training prison,C,Other,2014-10-01,2024-09-01
Deerbolt,2014-11-28,513,513.0,513.0,467.0,2014,11,91.03313840155946,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Doncaster,2014-11-28,738,738.0,1145.0,1119.0,2014,11,151.6260162601626,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,"Operated by Serco; houses adults, young offenders, and sex offenders",B,Other,2014-10-01,2024-09-01
Dovegate,2014-11-28,1064,1060.0,1133.0,1118.0,2014,11,105.47169811320755,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Operated by Serco; functions as a training prison,B,Other,2014-10-01,2024-09-01
Downview,2014-11-28,355,0.0,0.0,0.0,2014,11,,,0.0,0.0,0.0,0.0,0.0,10-2014,05-2016,0,0,0,0,0,0,1,0,0,1,Closed women's prison (reopened in 2016),Other,Closed,2014-10-01,2016-05-01
Drake Hall,2014-11-28,315,315.0,315.0,310.0,2014,11,98.4126984126984,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison; specializes in foreign nationals,Other,Closed,2014-10-01,2024-09-01
Durham,2014-11-28,591,591.0,1015.0,941.0,2014,11,159.22165820642977,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders on remand,B,Other,2014-10-01,2024-09-01
East Sutton Park,2014-11-28,98,98.0,100.0,92.0,2014,11,93.87755102040816,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,1,0,Open women's prison,Other,Open,2014-10-01,2024-09-01
Eastwood Park,2014-11-28,410,315.0,363.0,345.0,2014,11,109.52380952380953,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison,Other,Closed,2014-10-01,2024-09-01
Elmley (Sheppey),2014-11-28,943,943.0,1252.0,1231.0,2014,11,130.54082714740193,Overcrowded (>100%),0.0,0.0,0.0,2.0,2.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Erlestoke,2014-11-28,494,494.0,524.0,518.0,2014,11,104.8582995951417,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Exeter,2014-11-28,326,318.0,561.0,522.0,2014,11,164.1509433962264,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Featherstone,2014-11-28,671,669.0,701.0,684.0,2014,11,102.24215246636771,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training establishment,C,Other,2014-10-01,2024-09-01
Feltham,2014-11-28,762,650.0,650.0,536.0,2014,11,82.46153846153847,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Ford,2014-11-28,521,521.0,539.0,444.0,2014,11,85.22072936660268,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Forest Bank,2014-11-28,1064,1064.0,1460.0,1453.0,2014,11,136.56015037593986,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Operated by Sodexo Justice Services; houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Foston Hall,2014-11-28,290,274.0,310.0,290.0,2014,11,105.83941605839415,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison; houses adults and young offenders,Other,Closed,2014-10-01,2024-09-01
Frankland,2014-11-28,859,784.0,784.0,757.0,2014,11,96.5561224489796,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses Category A High Risk and Category B adult males,A,Other,2014-10-01,2024-09-01
Full Sutton,2014-11-28,604,596.0,618.0,599.0,2014,11,100.503355704698,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses Category A prisoners,A,Other,2014-10-01,2024-09-01
Garth,2014-11-28,811,763.0,798.0,765.0,2014,11,100.26212319790302,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B training establishment,B,Other,2014-10-01,2024-09-01
Gartree,2014-11-28,708,708.0,725.0,717.0,2014,11,101.27118644067797,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B training prison,B,Other,2014-10-01,2024-09-01
Glen Parva,2014-11-28,637,637.0,728.0,599.0,2014,11,94.03453689167975,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,06-2017,0,0,0,0,1,1,0,0,0,0,Young Offender Institution (18-21); Closed in 06-2017,YOI,Other,2014-10-01,2017-06-01
Grendon / Springhill,2014-11-28,586,554.0,554.0,537.0,2014,11,96.93140794223827,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,1,0,1,0,0,0,0,"Grendon = Category B (therapeutic community), Springhill = Category D (open)",B,Other,2014-10-01,2024-09-01
Guys Marsh,2014-11-28,518,518.0,579.0,550.0,2014,11,106.1776061776062,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Haverigg,2014-11-28,622,622.0,654.0,630.0,2014,11,101.28617363344053,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Hewell,2014-11-28,1003,1003.0,1301.0,1272.0,2014,11,126.81954137587239,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Primarily Category B local (open site closed in 2020),B,Other,2014-10-01,2024-09-01
High Down,2014-11-28,999,999.0,1163.0,1159.0,2014,11,116.01601601601601,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Highpoint (North and South),2014-11-28,1311,1311.0,1343.0,1334.0,2014,11,101.75438596491229,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Hindley,2014-11-28,534,402.0,367.0,314.0,2014,11,78.1094527363184,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Re-rolled to Cat C for adult men, still holds some YOs/young adults",C,Other,2014-10-01,2024-09-01
Hollesley Bay,2014-11-28,437,437.0,437.0,396.0,2014,11,90.61784897025171,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Holloway,2014-11-28,540,533.0,591.0,520.0,2014,11,97.5609756097561,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,06-2016,0,0,0,0,0,0,1,0,0,1,Closed women's prison (closed in 2016); Closed in 06-2016,Other,Closed,2014-10-01,2016-06-01
Holme House,2014-11-28,1036,1036.0,1230.0,1223.0,2014,11,118.05019305019304,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,05-2017,0,1,0,0,0,1,0,0,0,0,Changed from local (B) to Cat C prison in May 2017,B,Other,2014-10-01,2017-05-01
Hull,2014-11-28,723,723.0,1044.0,1030.0,2014,11,142.46196403872753,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Humber,2014-11-28,948,924.0,1062.0,1018.0,2014,11,110.17316017316017,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Huntercombe,2014-11-28,370,309.0,417.0,409.0,2014,11,132.36245954692555,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (foreign nationals),C,Other,2014-10-01,2024-09-01
Isis,2014-11-28,478,478.0,628.0,619.0,2014,11,129.4979079497908,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Officially a Cat C prison, also designated as a YOI for 18-21 (London area)",C,Other,2014-10-01,2024-09-01
Isle of Wight,2014-11-28,1056,1056.0,1147.0,1128.0,2014,11,106.81818181818181,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Primarily Category B (combining ex-Parkhurst/Albany),B,Other,2014-10-01,2024-09-01
Kennet,2014-11-28,175,175.0,342.0,264.0,2014,11,150.85714285714286,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,12-2016,0,0,1,0,0,1,0,0,0,0,Category C prison (closed in 2016); Closed in 12-2016,C,Other,2014-10-01,2016-12-01
Kirkham,2014-11-28,657,657.0,657.0,547.0,2014,11,83.25722983257229,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Kirklevington Grange,2014-11-28,283,283.0,303.0,275.0,2014,11,97.1731448763251,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open resettlement prison,D,Other,2014-10-01,2024-09-01
Lancaster Farms,2014-11-28,495,495.0,549.0,487.0,2014,11,98.38383838383838,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Leeds,2014-11-28,669,669.0,1224.0,1205.0,2014,11,180.11958146487294,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Leicester,2014-11-28,214,214.0,414.0,364.0,2014,11,170.09345794392522,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Lewes,2014-11-28,624,624.0,729.0,671.0,2014,11,107.53205128205127,Overcrowded (>100%),0.0,2.0,0.0,0.0,2.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Leyhill,2014-11-28,527,527.0,527.0,455.0,2014,11,86.33776091081594,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Lincoln,2014-11-28,408,403.0,739.0,643.0,2014,11,159.55334987593054,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Lindholme,2014-11-28,1048,924.0,1010.0,996.0,2014,11,107.79220779220779,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Littlehey,2014-11-28,1140,1137.0,1203.0,1190.0,2014,11,104.6613896218118,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Adult side = Cat C, YOI side (18-21)",C,Other,2014-10-01,2024-09-01
Liverpool,2014-11-28,1173,1159.0,1442.0,1226.0,2014,11,105.78084555651424,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Long Lartin,2014-11-28,625,625.0,625.0,621.0,2014,11,99.36,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Low Newton,2014-11-28,314,291.0,329.0,309.0,2014,11,106.18556701030928,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison,Other,Closed,2014-10-01,2024-09-01
Lowdham Grange,2014-11-28,900,900.0,920.0,914.0,2014,11,101.55555555555556,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B prison (privately operated),B,Other,2014-10-01,2024-09-01
Maidstone,2014-11-28,565,565.0,614.0,599.0,2014,11,106.01769911504424,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Manchester,2014-11-28,965,965.0,1301.0,1122.0,2014,11,116.26943005181347,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison (Strangeways),A,Other,2014-10-01,2024-09-01
Moorland / Hatfield,2014-11-28,1209,1209.0,1289.0,1271.0,2014,11,105.12820512820514,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,01-2015,0,0,1,1,0,1,0,0,0,0,"Moorland = Category C, Hatfield = Category D (open)",C,Other,2014-10-01,2015-01-01
Mount,2014-11-28,748,748.0,782.0,778.0,2014,11,104.01069518716577,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
New Hall,2014-11-28,395,371.0,425.0,386.0,2014,11,104.0431266846361,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,0,1,0,0,1,"Closed women's prison (for adult women, plus young offenders)",Other,Closed,2014-10-01,2024-09-01
North Sea Camp,2014-11-28,420,420.0,420.0,369.0,2014,11,87.85714285714286,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Northumberland,2014-11-28,1348,1348.0,1348.0,1340.0,2014,11,99.40652818991099,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Norwich,2014-11-28,626,626.0,783.0,763.0,2014,11,121.88498402555909,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Nottingham,2014-11-28,723,723.0,1060.0,1028.0,2014,11,142.1853388658368,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Oakwood,2014-11-28,1605,1605.0,1605.0,1551.0,2014,11,96.6355140186916,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (private),C,Other,2014-10-01,2024-09-01
Onley,2014-11-28,742,742.0,747.0,738.0,2014,11,99.46091644204851,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Parc,2014-11-28,1170,1170.0,1474.0,1455.0,2014,11,124.35897435897436,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,"Mainly Cat B local/training, has a separate YOI/juvenile unit (run by G4S)",B,Other,2014-10-01,2024-09-01
Pentonville,2014-11-28,915,915.0,1316.0,1298.0,2014,11,141.85792349726776,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Peterborough (Male & Female),2014-11-28,840,827.0,1008.0,980.0,2014,11,118.5006045949214,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,0,0,1,0,1,The only dual-purpose prison in England & Wales,B,Closed,2014-10-01,2024-09-01
